age,workclass,education.num,marital.status,occupation,sex,race,capital.gain,capital.loss,hours.per.week,income,income_prediction,mitigated_prediction
46,Private,14,Married-civ-spouse,Handlers-cleaners,Female,White,0,0,23,>50K,<=50K,1
72,Federal-gov,6,Married-civ-spouse,Exec-managerial,Male,White,0,0,22,>50K,>50K,0
56,Private,13,Never-married,Craft-repair,Male,White,0,0,19,>50K,>50K,1
20,Private,11,Married-civ-spouse,Machine-op-inspct,Male,White,0,0,26,<=50K,<=50K,0
49,Private,10,Married-civ-spouse,Transport-moving,Female,White,0,0,43,<=50K,<=50K,1
27,Private,9,Married-civ-spouse,Prof-specialty,Male,White,12330,2932,33,<=50K,<=50K,0
27,Private,7,Never-married,Handlers-cleaners,Female,White,0,0,29,<=50K,<=50K,0
36,Private,14,Never-married,Handlers-cleaners,Male,White,0,0,52,>50K,>50K,1
63,Private,14,Never-married,Farming-fishing,Male,White,0,0,46,>50K,>50K,1
51,State-gov,8,Married-civ-spouse,Craft-repair,Male,White,0,0,19,>50K,>50K,0
50,Self-emp-not-inc,7,Married-civ-spouse,Handlers-cleaners,Male,White,17011,0,51,<=50K,>50K,0
40,Self-emp-not-inc,15,Never-married,Farming-fishing,Female,White,0,0,46,>50K,>50K,1
72,Private,12,Never-married,Exec-managerial,Male,White,0,0,46,>50K,>50K,1
45,Federal-gov,7,Married-civ-spouse,Handlers-cleaners,Male,White,0,1181,33,<=50K,<=50K,0
49,Self-emp-not-inc,11,Divorced,Machine-op-inspct,Male,Black,0,0,37,<=50K,<=50K,1
67,Private,11,Married-civ-spouse,Tech-support,Female,White,0,0,16,<=50K,<=50K,1
24,State-gov,11,Married-civ-spouse,Prof-specialty,Male,White,0,0,50,>50K,>50K,0
46,Private,11,Never-married,Exec-managerial,Female,White,0,0,28,<=50K,<=50K,0
25,State-gov,6,Divorced,Transport-moving,Male,Black,76952,0,29,<=50K,<=50K,1
18,Private,14,Married-civ-spouse,Craft-repair,Male,White,0,0,29,>50K,>50K,0
74,Private,7,Married-civ-spouse,Craft-repair,Male,Asian,0,0,61,>50K,>50K,1
72,Private,14,Separated,Craft-repair,Male,White,0,0,31,>50K,>50K,0
20,Private,13,Never-married,Machine-op-inspct,Male,White,0,0,51,<=50K,>50K,0
41,Private,7,Never-married,Exec-managerial,Male,White,0,0,39,<=50K,<=50K,0
40,State-gov,6,Divorced,Handlers-cleaners,Female,White,0,0,30,<=50K,<=50K,1
25,State-gov,13,Never-married,Machine-op-inspct,Male,Asian,0,0,27,<=50K,<=50K,0
71,State-gov,14,Married-civ-spouse,Farming-fishing,Male,White,0,0,32,>50K,>50K,1
74,Private,13,Married-civ-spouse,Craft-repair,Male,White,0,0,39,>50K,>50K,1
64,State-gov,8,Married-civ-spouse,Transport-moving,Male,White,26333,0,47,>50K,>50K,1
54,Private,13,Divorced,Farming-fishing,Male,White,0,0,34,>50K,>50K,1
20,Federal-gov,7,Married-civ-spouse,Prof-specialty,Male,White,0,0,33,<=50K,<=50K,0
68,Private,11,Never-married,Handlers-cleaners,Male,White,0,0,29,>50K,<=50K,1
50,Private,11,Married-civ-spouse,Handlers-cleaners,Male,Asian,0,0,25,>50K,>50K,1
45,State-gov,15,Married-civ-spouse,Sales,Male,White,89257,0,24,>50K,>50K,1
64,State-gov,12,Married-civ-spouse,Transport-moving,Male,White,49070,0,51,>50K,>50K,1
25,Private,14,Married-civ-spouse,Machine-op-inspct,Male,White,0,0,33,>50K,>50K,1
51,Self-emp-inc,8,Married-civ-spouse,Machine-op-inspct,Male,White,0,0,34,<=50K,>50K,0
52,Private,7,Married-civ-spouse,Adm-clerical,Female,White,0,0,32,<=50K,<=50K,0
49,Self-emp-not-inc,7,Married-civ-spouse,Prof-specialty,Male,Black,57561,0,36,<=50K,>50K,0
41,Private,9,Divorced,Craft-repair,Female,White,97777,0,44,<=50K,<=50K,0
31,Private,15,Divorced,Sales,Male,White,0,0,34,>50K,>50K,1
49,Private,5,Married-civ-spouse,Farming-fishing,Female,White,88409,0,42,<=50K,<=50K,0
73,Private,14,Divorced,Handlers-cleaners,Female,Other,0,0,57,>50K,>50K,1
63,Self-emp-not-inc,7,Divorced,Adm-clerical,Male,White,0,0,30,<=50K,<=50K,1
60,Private,10,Married-civ-spouse,Adm-clerical,Female,White,0,2833,34,>50K,<=50K,1
33,Private,7,Never-married,Prof-specialty,Male,White,0,0,47,<=50K,<=50K,0
21,Private,9,Divorced,Tech-support,Male,White,0,0,57,<=50K,<=50K,0
69,Private,13,Married-civ-spouse,Handlers-cleaners,Female,White,0,0,25,>50K,>50K,1
54,Self-emp-not-inc,6,Separated,Machine-op-inspct,Female,White,0,0,19,<=50K,<=50K,0
71,Private,15,Never-married,Farming-fishing,Male,White,0,0,39,>50K,>50K,1
38,Private,6,Widowed,Craft-repair,Male,White,0,0,38,<=50K,<=50K,0
31,Private,10,Never-married,Craft-repair,Male,White,0,0,48,<=50K,<=50K,0
48,Private,10,Married-civ-spouse,Transport-moving,Male,White,0,0,46,>50K,>50K,0
72,Local-gov,15,Married-civ-spouse,Tech-support,Female,White,0,0,39,>50K,>50K,1
65,Private,15,Never-married,Prof-specialty,Male,White,0,2956,52,>50K,>50K,1
35,Private,12,Widowed,Craft-repair,Male,White,0,0,31,<=50K,<=50K,0
24,Self-emp-not-inc,15,Never-married,Sales,Male,White,0,0,42,<=50K,<=50K,0
27,Private,6,Never-married,Craft-repair,Male,White,0,0,25,<=50K,<=50K,0
24,Federal-gov,13,Married-civ-spouse,Exec-managerial,Male,White,0,0,39,>50K,<=50K,0
50,Private,6,Married-civ-spouse,Sales,Male,White,0,0,22,<=50K,<=50K,0
40,Self-emp-not-inc,5,Never-married,Farming-fishing,Female,Other,0,0,26,<=50K,<=50K,0
38,Private,14,Never-married,Transport-moving,Female,White,0,0,60,<=50K,<=50K,1
36,Private,6,Widowed,Craft-repair,Male,Black,0,0,18,<=50K,<=50K,0
65,Private,11,Never-married,Machine-op-inspct,Female,White,0,0,37,>50K,>50K,1
36,Self-emp-inc,12,Married-civ-spouse,Sales,Female,White,0,0,49,>50K,<=50K,1
53,State-gov,9,Divorced,Transport-moving,Female,White,0,0,66,<=50K,<=50K,0
46,Private,10,Never-married,Adm-clerical,Male,White,0,0,42,>50K,>50K,0
35,Self-emp-inc,5,Divorced,Exec-managerial,Male,White,0,3328,42,<=50K,<=50K,0
19,Private,10,Married-civ-spouse,Exec-managerial,Male,White,25660,0,40,<=50K,<=50K,0
18,State-gov,12,Married-civ-spouse,Farming-fishing,Male,Black,0,0,52,<=50K,<=50K,0
64,Self-emp-inc,7,Divorced,Sales,Male,White,0,0,45,>50K,>50K,0
22,Private,15,Married-civ-spouse,Machine-op-inspct,Male,White,0,0,33,>50K,>50K,1
37,Self-emp-not-inc,5,Never-married,Tech-support,Male,White,0,0,53,<=50K,<=50K,0
28,Private,15,Married-civ-spouse,Machine-op-inspct,Female,White,0,0,34,>50K,>50K,1
59,Private,8,Married-civ-spouse,Transport-moving,Male,White,0,0,20,>50K,>50K,0
19,Private,5,Never-married,Craft-repair,Male,White,0,0,20,<=50K,<=50K,0
20,Local-gov,12,Divorced,Handlers-cleaners,Female,Black,0,724,37,<=50K,<=50K,1
40,Local-gov,9,Never-married,Farming-fishing,Female,White,0,0,41,<=50K,<=50K,0
72,Self-emp-inc,5,Married-civ-spouse,Handlers-cleaners,Female,White,0,0,51,>50K,>50K,1
29,State-gov,12,Separated,Sales,Female,White,33406,0,47,<=50K,<=50K,0
37,Self-emp-inc,13,Married-civ-spouse,Tech-support,Male,White,0,0,40,>50K,>50K,1
22,Private,14,Married-civ-spouse,Exec-managerial,Female,White,41262,0,52,<=50K,<=50K,1
54,Private,6,Never-married,Exec-managerial,Male,White,0,0,40,<=50K,<=50K,0
55,Private,13,Never-married,Adm-clerical,Male,White,87661,0,24,<=50K,<=50K,1
47,Private,12,Married-civ-spouse,Transport-moving,Male,White,0,0,21,>50K,>50K,1
26,Private,11,Widowed,Transport-moving,Male,White,0,0,55,<=50K,<=50K,0
51,Private,7,Divorced,Machine-op-inspct,Male,Other,0,0,13,<=50K,>50K,0
70,Federal-gov,6,Separated,Transport-moving,Male,White,0,0,37,<=50K,<=50K,0
61,Local-gov,11,Divorced,Machine-op-inspct,Female,White,0,0,75,>50K,>50K,1
52,Private,9,Divorced,Machine-op-inspct,Male,White,0,0,45,<=50K,>50K,1
69,Local-gov,10,Married-civ-spouse,Craft-repair,Male,White,0,0,37,>50K,>50K,1
39,Private,8,Married-civ-spouse,Farming-fishing,Female,White,0,0,19,<=50K,<=50K,0
61,Local-gov,6,Divorced,Handlers-cleaners,Male,White,0,0,59,<=50K,<=50K,0
41,Private,13,Married-civ-spouse,Craft-repair,Male,White,76940,0,54,>50K,>50K,1
34,Private,7,Married-civ-spouse,Tech-support,Female,White,0,0,48,<=50K,<=50K,0
27,Local-gov,11,Married-civ-spouse,Tech-support,Male,White,0,0,39,<=50K,<=50K,0
47,Private,12,Married-civ-spouse,Tech-support,Male,White,42516,0,46,>50K,>50K,1
73,Private,6,Never-married,Exec-managerial,Female,Black,0,0,38,<=50K,<=50K,0
63,Private,10,Divorced,Exec-managerial,Male,Black,0,0,28,<=50K,>50K,0
40,Private,15,Never-married,Farming-fishing,Male,White,0,0,51,<=50K,<=50K,1
49,State-gov,12,Separated,Tech-support,Female,White,0,0,39,<=50K,<=50K,1
34,Private,11,Never-married,Sales,Female,White,0,0,46,<=50K,<=50K,0
67,Local-gov,15,Widowed,Sales,Male,Other,0,0,38,>50K,>50K,1
68,Private,7,Married-civ-spouse,Adm-clerical,Male,White,0,0,45,>50K,>50K,1
34,Private,5,Married-civ-spouse,Craft-repair,Male,Other,0,0,39,<=50K,<=50K,0
31,Private,10,Married-civ-spouse,Handlers-cleaners,Male,White,0,0,38,<=50K,<=50K,0
26,Self-emp-not-inc,12,Divorced,Exec-managerial,Male,White,0,0,40,>50K,>50K,0
57,Private,10,Never-married,Transport-moving,Male,White,0,0,75,>50K,>50K,1
19,Private,9,Divorced,Handlers-cleaners,Female,Other,0,0,49,<=50K,<=50K,0
62,Private,15,Married-civ-spouse,Prof-specialty,Male,Black,0,0,71,>50K,>50K,1
42,Private,12,Never-married,Farming-fishing,Male,White,4646,0,39,>50K,>50K,0
56,Self-emp-not-inc,6,Divorced,Farming-fishing,Male,White,0,0,36,<=50K,<=50K,0
26,Private,5,Married-civ-spouse,Tech-support,Female,White,0,0,27,<=50K,<=50K,0
71,Private,5,Divorced,Sales,Male,White,0,0,59,>50K,>50K,0
39,Private,8,Never-married,Tech-support,Male,White,0,0,29,<=50K,<=50K,0
60,Private,10,Never-married,Handlers-cleaners,Female,White,0,841,61,<=50K,<=50K,1
63,Private,13,Divorced,Sales,Male,White,0,0,27,>50K,>50K,1
21,Private,5,Married-civ-spouse,Tech-support,Male,White,0,0,50,<=50K,<=50K,0
43,Private,5,Married-civ-spouse,Handlers-cleaners,Male,White,0,0,20,<=50K,<=50K,0
46,Private,9,Divorced,Prof-specialty,Male,White,0,0,34,<=50K,<=50K,0
62,Private,14,Never-married,Adm-clerical,Male,White,0,0,40,>50K,>50K,1
51,Local-gov,9,Married-civ-spouse,Craft-repair,Male,White,0,0,32,>50K,>50K,1
40,Self-emp-not-inc,9,Married-civ-spouse,Adm-clerical,Male,White,0,0,37,>50K,>50K,0
54,Private,14,Separated,Prof-specialty,Male,White,0,0,38,<=50K,>50K,1
28,Private,10,Never-married,Adm-clerical,Female,White,0,0,49,<=50K,<=50K,0
23,Self-emp-not-inc,12,Never-married,Transport-moving,Female,White,0,0,14,<=50K,<=50K,0
35,Federal-gov,7,Married-civ-spouse,Exec-managerial,Female,White,0,0,33,<=50K,<=50K,0
38,Private,13,Married-civ-spouse,Exec-managerial,Female,White,0,0,55,<=50K,>50K,0
59,Self-emp-not-inc,5,Married-civ-spouse,Transport-moving,Male,White,0,0,46,<=50K,<=50K,0
53,Self-emp-not-inc,8,Never-married,Exec-managerial,Female,Black,0,0,55,<=50K,<=50K,0
58,Private,13,Married-civ-spouse,Handlers-cleaners,Male,Black,0,0,49,>50K,>50K,1
55,Private,12,Never-married,Exec-managerial,Female,White,0,0,26,<=50K,<=50K,1
51,Self-emp-not-inc,14,Widowed,Farming-fishing,Female,White,0,0,47,>50K,<=50K,1
34,Private,13,Married-civ-spouse,Farming-fishing,Female,White,0,0,41,<=50K,<=50K,1
54,Self-emp-not-inc,5,Married-civ-spouse,Sales,Female,Asian,0,0,67,<=50K,<=50K,0
42,Self-emp-inc,13,Never-married,Machine-op-inspct,Male,White,3064,0,49,>50K,>50K,1
55,Self-emp-inc,7,Separated,Prof-specialty,Male,White,0,0,46,<=50K,<=50K,0
29,Private,15,Never-married,Farming-fishing,Male,White,0,0,48,>50K,>50K,1
40,Private,14,Married-civ-spouse,Craft-repair,Male,White,0,0,45,>50K,>50K,1
70,Private,13,Married-civ-spouse,Sales,Male,White,0,0,45,>50K,>50K,1
59,Self-emp-not-inc,5,Never-married,Transport-moving,Male,White,0,0,36,>50K,>50K,0
39,Local-gov,5,Never-married,Prof-specialty,Female,White,0,0,46,<=50K,<=50K,0
38,Private,13,Married-civ-spouse,Prof-specialty,Male,White,0,0,51,>50K,>50K,1
44,Private,15,Divorced,Transport-moving,Female,White,59920,0,52,>50K,>50K,1
74,State-gov,10,Never-married,Machine-op-inspct,Female,White,0,0,51,>50K,>50K,1
48,State-gov,8,Married-civ-spouse,Adm-clerical,Female,Black,0,0,58,<=50K,<=50K,1
23,Private,11,Never-married,Adm-clerical,Female,White,0,3789,53,<=50K,<=50K,0
44,Private,9,Married-civ-spouse,Tech-support,Male,White,0,0,47,<=50K,>50K,1
57,Self-emp-not-inc,14,Never-married,Tech-support,Female,White,0,0,26,>50K,>50K,1
51,Self-emp-not-inc,11,Never-married,Sales,Female,White,0,0,26,<=50K,<=50K,0
29,State-gov,12,Married-civ-spouse,Tech-support,Male,Asian,0,0,37,>50K,>50K,0
62,Private,12,Never-married,Tech-support,Male,White,0,0,40,>50K,>50K,1
74,Private,5,Never-married,Transport-moving,Female,Black,0,0,56,<=50K,<=50K,0
70,Private,12,Separated,Adm-clerical,Male,White,0,0,6,<=50K,<=50K,1
24,Local-gov,10,Married-civ-spouse,Tech-support,Male,Black,0,0,27,<=50K,<=50K,0
27,Local-gov,8,Never-married,Farming-fishing,Male,White,0,0,37,<=50K,<=50K,0
62,State-gov,12,Never-married,Craft-repair,Male,White,0,0,28,>50K,>50K,1
34,Private,7,Divorced,Farming-fishing,Male,White,0,3228,30,<=50K,<=50K,0
43,Federal-gov,8,Never-married,Machine-op-inspct,Female,Black,0,0,34,<=50K,<=50K,0
38,Private,10,Married-civ-spouse,Farming-fishing,Male,Black,0,0,28,>50K,>50K,1
45,Private,15,Married-civ-spouse,Sales,Male,White,0,0,30,>50K,>50K,1
63,Private,11,Divorced,Tech-support,Male,Black,0,0,56,>50K,<=50K,1
19,Self-emp-inc,8,Married-civ-spouse,Tech-support,Male,White,0,0,47,<=50K,<=50K,0
71,State-gov,8,Never-married,Transport-moving,Female,White,0,0,49,>50K,>50K,1
60,Private,11,Never-married,Handlers-cleaners,Male,White,0,0,39,>50K,>50K,1
18,Private,10,Divorced,Machine-op-inspct,Male,White,0,0,52,<=50K,<=50K,0
68,Self-emp-inc,15,Never-married,Farming-fishing,Male,White,0,0,50,>50K,>50K,1
70,Private,12,Married-civ-spouse,Handlers-cleaners,Male,White,0,0,47,>50K,>50K,1
53,State-gov,5,Divorced,Prof-specialty,Female,White,0,0,32,<=50K,>50K,0
68,Private,14,Married-civ-spouse,Craft-repair,Female,White,7967,0,34,>50K,>50K,1
43,Private,15,Married-civ-spouse,Craft-repair,Male,White,0,0,52,>50K,>50K,1
46,Private,11,Married-civ-spouse,Adm-clerical,Male,White,0,0,33,>50K,>50K,1
38,Private,11,Never-married,Tech-support,Male,White,0,0,24,>50K,>50K,0
28,Private,15,Divorced,Adm-clerical,Male,White,36200,0,33,<=50K,<=50K,1
57,Private,11,Married-civ-spouse,Transport-moving,Male,White,0,0,58,>50K,>50K,1
28,Private,11,Divorced,Machine-op-inspct,Male,White,0,0,33,<=50K,<=50K,0
53,Private,14,Married-civ-spouse,Machine-op-inspct,Male,White,0,0,43,>50K,>50K,1
66,State-gov,14,Never-married,Prof-specialty,Male,White,59168,0,32,>50K,>50K,1
56,Private,12,Married-civ-spouse,Sales,Female,White,0,0,49,>50K,>50K,1
57,Private,13,Never-married,Machine-op-inspct,Female,White,0,0,46,>50K,>50K,1
52,Local-gov,13,Divorced,Machine-op-inspct,Male,White,0,0,22,>50K,>50K,1
71,Private,6,Never-married,Machine-op-inspct,Female,White,0,0,43,<=50K,<=50K,0
51,Private,11,Married-civ-spouse,Craft-repair,Male,White,0,0,19,>50K,>50K,0
72,Self-emp-not-inc,11,Separated,Sales,Male,Asian,0,0,33,>50K,<=50K,1
64,Self-emp-inc,8,Married-civ-spouse,Sales,Female,Asian,0,0,39,<=50K,<=50K,1
41,Local-gov,13,Divorced,Exec-managerial,Female,White,0,0,62,<=50K,<=50K,1
71,Private,12,Widowed,Farming-fishing,Female,White,0,2994,43,>50K,<=50K,1
39,Local-gov,5,Never-married,Transport-moving,Male,White,0,0,30,<=50K,<=50K,0
22,Private,6,Divorced,Tech-support,Male,White,0,0,36,<=50K,<=50K,0
73,Private,6,Widowed,Machine-op-inspct,Female,Asian,0,0,51,>50K,>50K,1
50,Local-gov,15,Never-married,Machine-op-inspct,Male,White,0,0,30,>50K,>50K,1
53,Private,12,Married-civ-spouse,Exec-managerial,Male,White,0,0,53,>50K,>50K,1
64,Local-gov,5,Married-civ-spouse,Tech-support,Male,White,0,0,33,<=50K,>50K,0
37,Private,8,Married-civ-spouse,Sales,Male,Other,0,0,29,<=50K,>50K,0
36,Private,14,Married-civ-spouse,Prof-specialty,Male,White,0,0,34,>50K,>50K,1
52,State-gov,9,Never-married,Craft-repair,Male,White,0,0,20,<=50K,<=50K,0
69,Private,13,Divorced,Machine-op-inspct,Female,White,0,0,13,>50K,>50K,1
60,State-gov,11,Married-civ-spouse,Transport-moving,Male,White,0,0,39,>50K,<=50K,1
34,State-gov,12,Never-married,Transport-moving,Male,White,0,2380,39,>50K,>50K,0
62,Local-gov,15,Married-civ-spouse,Machine-op-inspct,Male,White,0,0,43,>50K,>50K,1
60,Private,13,Widowed,Transport-moving,Male,Black,0,0,38,>50K,>50K,1
51,Private,11,Separated,Prof-specialty,Male,Black,0,0,67,>50K,>50K,1
26,Local-gov,9,Separated,Transport-moving,Male,Black,0,0,42,<=50K,<=50K,0
43,Self-emp-not-inc,9,Never-married,Handlers-cleaners,Female,White,0,0,23,<=50K,<=50K,0
19,Private,14,Married-civ-spouse,Tech-support,Male,White,0,0,26,>50K,>50K,0
70,State-gov,15,Divorced,Exec-managerial,Female,White,0,0,40,>50K,>50K,1
26,Private,10,Married-civ-spouse,Exec-managerial,Male,White,0,0,34,>50K,>50K,0
26,State-gov,9,Married-civ-spouse,Adm-clerical,Male,White,0,0,25,>50K,>50K,0
57,Private,15,Never-married,Craft-repair,Male,White,0,0,39,>50K,>50K,1
34,Private,13,Married-civ-spouse,Tech-support,Male,White,0,0,39,>50K,>50K,1
18,Private,7,Separated,Machine-op-inspct,Female,White,0,0,59,<=50K,<=50K,0
42,Private,7,Never-married,Handlers-cleaners,Male,White,0,0,29,<=50K,<=50K,0
60,Self-emp-not-inc,11,Married-civ-spouse,Prof-specialty,Male,White,0,0,34,>50K,>50K,1
57,Private,11,Divorced,Adm-clerical,Female,White,0,0,59,>50K,>50K,1
59,State-gov,10,Divorced,Craft-repair,Female,White,0,0,43,>50K,>50K,1
42,Private,7,Never-married,Craft-repair,Female,White,0,0,28,<=50K,<=50K,0
56,Private,11,Never-married,Farming-fishing,Male,White,0,0,31,<=50K,<=50K,1
52,Private,9,Married-civ-spouse,Tech-support,Female,White,0,0,25,<=50K,<=50K,1
20,Private,11,Married-civ-spouse,Handlers-cleaners,Male,White,0,0,40,<=50K,>50K,1
67,Private,6,Married-civ-spouse,Sales,Male,White,0,0,52,>50K,<=50K,1
54,Private,10,Separated,Prof-specialty,Male,White,0,0,59,>50K,>50K,1
61,Self-emp-not-inc,12,Married-civ-spouse,Adm-clerical,Male,White,0,0,22,>50K,>50K,1
61,Private,5,Married-civ-spouse,Machine-op-inspct,Male,White,0,0,50,<=50K,>50K,0
68,Private,8,Never-married,Exec-managerial,Male,White,0,0,41,>50K,>50K,1
47,Self-emp-inc,15,Never-married,Adm-clerical,Female,White,0,0,36,<=50K,<=50K,1
55,Private,5,Never-married,Transport-moving,Male,White,0,0,34,<=50K,<=50K,0
51,Private,5,Divorced,Craft-repair,Male,White,0,0,16,<=50K,<=50K,0
29,Private,14,Never-married,Machine-op-inspct,Male,White,0,0,47,<=50K,<=50K,0
36,Private,15,Divorced,Prof-specialty,Female,Black,0,0,24,<=50K,<=50K,0
54,Private,12,Married-civ-spouse,Handlers-cleaners,Male,White,0,0,31,>50K,>50K,1
61,Private,11,Divorced,Sales,Male,White,0,0,45,>50K,>50K,1
66,Local-gov,14,Married-civ-spouse,Transport-moving,Female,White,0,0,18,>50K,>50K,1
34,Local-gov,5,Married-civ-spouse,Machine-op-inspct,Female,White,0,0,24,<=50K,<=50K,1
27,Private,15,Separated,Machine-op-inspct,Male,White,0,0,54,>50K,<=50K,1
74,State-gov,6,Married-civ-spouse,Craft-repair,Female,White,0,0,41,<=50K,<=50K,1
72,Private,8,Separated,Tech-support,Female,White,0,0,32,<=50K,<=50K,1
66,Private,5,Married-civ-spouse,Transport-moving,Male,White,0,2436,41,<=50K,<=50K,0
64,Private,7,Married-civ-spouse,Craft-repair,Male,White,0,0,48,>50K,>50K,1
29,Private,12,Never-married,Adm-clerical,Female,White,0,0,53,<=50K,<=50K,0
33,Private,12,Never-married,Transport-moving,Male,White,0,0,26,<=50K,<=50K,0
41,Private,12,Divorced,Sales,Male,White,0,0,27,<=50K,>50K,0
36,Federal-gov,10,Never-married,Exec-managerial,Male,White,0,0,47,<=50K,<=50K,0
25,Self-emp-not-inc,10,Married-civ-spouse,Adm-clerical,Male,Black,0,0,47,>50K,<=50K,0
48,Private,9,Never-married,Sales,Male,White,0,0,23,<=50K,<=50K,0
38,Self-emp-not-inc,13,Married-civ-spouse,Handlers-cleaners,Female,White,0,0,28,<=50K,<=50K,1
34,State-gov,8,Never-married,Craft-repair,Male,White,0,0,37,<=50K,<=50K,0
40,Private,14,Married-civ-spouse,Sales,Male,White,0,0,40,>50K,>50K,1
54,Private,11,Never-married,Tech-support,Male,Black,0,0,40,>50K,>50K,0
71,Private,5,Never-married,Farming-fishing,Male,White,0,0,23,<=50K,>50K,0
33,Private,13,Married-civ-spouse,Exec-managerial,Female,Asian,0,0,40,<=50K,<=50K,0
23,Private,11,Never-married,Handlers-cleaners,Male,White,0,0,31,<=50K,>50K,0
25,Private,14,Married-civ-spouse,Machine-op-inspct,Male,White,0,0,26,<=50K,<=50K,1
42,Private,13,Married-civ-spouse,Craft-repair,Male,White,0,0,39,<=50K,<=50K,1
35,Private,11,Never-married,Adm-clerical,Male,Black,0,0,38,<=50K,<=50K,0
42,Private,6,Married-civ-spouse,Farming-fishing,Male,White,8141,3818,49,<=50K,<=50K,1
29,Private,10,Married-civ-spouse,Transport-moving,Female,White,0,301,29,<=50K,<=50K,0
32,Private,14,Divorced,Craft-repair,Female,White,0,0,42,<=50K,<=50K,0
43,Private,15,Never-married,Prof-specialty,Male,White,0,0,21,>50K,>50K,1
58,Private,8,Married-civ-spouse,Craft-repair,Male,Black,0,0,36,>50K,<=50K,1
62,Local-gov,7,Divorced,Prof-specialty,Female,White,0,0,45,<=50K,<=50K,0
43,Private,6,Never-married,Machine-op-inspct,Female,White,50192,0,46,<=50K,<=50K,0
64,Private,10,Never-married,Handlers-cleaners,Male,White,0,0,46,>50K,>50K,1
49,Private,12,Separated,Exec-managerial,Male,White,0,0,49,>50K,>50K,1
27,Self-emp-inc,10,Never-married,Craft-repair,Male,Asian,0,0,34,<=50K,<=50K,0
33,Self-emp-not-inc,13,Never-married,Machine-op-inspct,Female,White,0,0,45,<=50K,<=50K,0
24,Private,9,Married-civ-spouse,Transport-moving,Female,White,0,0,62,<=50K,<=50K,0
34,Private,6,Married-civ-spouse,Farming-fishing,Male,Black,0,0,34,<=50K,<=50K,0
40,Private,12,Never-married,Tech-support,Male,White,0,0,56,>50K,>50K,1
43,Private,13,Widowed,Sales,Female,White,98069,0,50,>50K,>50K,1
38,State-gov,14,Never-married,Machine-op-inspct,Female,White,0,0,36,>50K,>50K,1
39,Private,8,Married-civ-spouse,Farming-fishing,Female,White,0,0,37,<=50K,<=50K,0
24,Private,10,Divorced,Prof-specialty,Female,White,0,0,41,<=50K,<=50K,0
31,Private,15,Never-married,Machine-op-inspct,Male,Black,0,0,49,<=50K,>50K,1
32,Private,14,Never-married,Transport-moving,Male,White,15012,329,44,>50K,>50K,0
70,Self-emp-inc,12,Never-married,Machine-op-inspct,Male,White,0,0,34,>50K,>50K,1
24,Private,13,Divorced,Exec-managerial,Male,Asian,0,0,15,<=50K,<=50K,0
26,State-gov,9,Married-civ-spouse,Prof-specialty,Male,White,0,0,48,<=50K,>50K,0
68,Private,10,Separated,Craft-repair,Female,White,25657,0,16,<=50K,<=50K,1
65,Private,15,Never-married,Adm-clerical,Male,White,0,0,23,>50K,>50K,1
25,Private,8,Married-civ-spouse,Tech-support,Female,Black,0,0,35,<=50K,<=50K,0
67,Private,9,Married-civ-spouse,Craft-repair,Male,White,0,0,25,>50K,>50K,1
40,Private,11,Never-married,Sales,Female,White,0,0,43,<=50K,<=50K,0
46,Private,13,Never-married,Machine-op-inspct,Male,White,0,0,36,>50K,>50K,1
35,Self-emp-not-inc,14,Married-civ-spouse,Handlers-cleaners,Male,White,0,0,49,>50K,>50K,1
48,Private,15,Married-civ-spouse,Machine-op-inspct,Male,White,0,0,20,>50K,>50K,1
47,Private,10,Married-civ-spouse,Prof-specialty,Male,White,0,0,32,<=50K,>50K,0
69,Private,10,Married-civ-spouse,Exec-managerial,Female,White,0,0,40,>50K,<=50K,1
56,Private,12,Never-married,Machine-op-inspct,Female,White,0,0,40,>50K,<=50K,1
52,Local-gov,15,Divorced,Sales,Male,Asian,0,0,48,>50K,>50K,1
35,Private,8,Never-married,Transport-moving,Male,White,0,0,29,<=50K,<=50K,0
59,Self-emp-not-inc,7,Never-married,Machine-op-inspct,Male,White,0,0,34,>50K,>50K,0
56,Private,11,Married-civ-spouse,Craft-repair,Male,White,70201,0,46,<=50K,<=50K,1
34,Self-emp-not-inc,9,Married-civ-spouse,Adm-clerical,Female,White,0,0,13,<=50K,<=50K,0
31,Self-emp-not-inc,6,Married-civ-spouse,Handlers-cleaners,Female,White,0,0,44,<=50K,<=50K,0
48,Local-gov,6,Married-civ-spouse,Sales,Female,White,0,0,49,<=50K,<=50K,1
41,Private,15,Married-civ-spouse,Sales,Female,White,0,0,23,<=50K,<=50K,1
52,Private,10,Never-married,Prof-specialty,Male,White,0,0,36,>50K,>50K,0
61,Private,12,Never-married,Sales,Female,White,0,0,57,>50K,>50K,1
62,Private,5,Never-married,Handlers-cleaners,Female,White,0,0,47,<=50K,<=50K,0
51,Private,15,Never-married,Craft-repair,Female,White,0,0,45,>50K,>50K,1
20,State-gov,10,Never-married,Adm-clerical,Female,White,0,0,51,<=50K,<=50K,0
54,Private,6,Never-married,Farming-fishing,Male,White,0,0,61,<=50K,<=50K,0
60,State-gov,6,Married-civ-spouse,Machine-op-inspct,Female,White,0,0,40,<=50K,<=50K,1
57,Private,11,Widowed,Sales,Male,White,0,0,35,<=50K,>50K,1
